"","ID","NO2","Filename"
"4385",1,3297962578935808,"NO2d_2022m0422.nc"
"4386",2,NA,"NO2d_2022m0422.nc"
"4387",3,NA,"NO2d_2022m0422.nc"
"4388",4,NA,"NO2d_2022m0422.nc"
"4389",5,NA,"NO2d_2022m0422.nc"
"4390",6,1838086552027136,"NO2d_2022m0422.nc"
"4391",7,1476887050190848,"NO2d_2022m0422.nc"
"4392",8,NA,"NO2d_2022m0422.nc"
"4393",1,NA,"NO2d_2022m0423.nc"
"4394",2,1272273667358720,"NO2d_2022m0423.nc"
"4395",3,919644705652736,"NO2d_2022m0423.nc"
"4396",4,1953052089122816,"NO2d_2022m0423.nc"
"4397",5,1771166565924864,"NO2d_2022m0423.nc"
"4398",6,2862818235777024,"NO2d_2022m0423.nc"
"4399",7,1963587912335360,"NO2d_2022m0423.nc"
"4400",8,NA,"NO2d_2022m0423.nc"
"4401",1,2371629669679104,"NO2d_2022m0424.nc"
"4402",2,NA,"NO2d_2022m0424.nc"
"4403",3,NA,"NO2d_2022m0424.nc"
"4404",4,334686328848384,"NO2d_2022m0424.nc"
"4405",5,897085536600064,"NO2d_2022m0424.nc"
"4406",6,1351597888110592,"NO2d_2022m0424.nc"
"4407",7,NA,"NO2d_2022m0424.nc"
"4408",8,3575971785474048,"NO2d_2022m0424.nc"
"4409",1,NA,"NO2d_2022m0425.nc"
"4410",2,2238429949591552,"NO2d_2022m0425.nc"
"4411",3,819439729639424,"NO2d_2022m0425.nc"
"4412",4,18235191721984,"NO2d_2022m0425.nc"
"4413",5,-207265569177600,"NO2d_2022m0425.nc"
"4414",6,NA,"NO2d_2022m0425.nc"
"4415",7,2042766573961216,"NO2d_2022m0425.nc"
"4416",8,NA,"NO2d_2022m0425.nc"
"4417",1,NA,"NO2d_2022m0426.nc"
"4418",2,2492411129364480,"NO2d_2022m0426.nc"
"4419",3,581041454579712,"NO2d_2022m0426.nc"
"4420",4,1813728248987648,"NO2d_2022m0426.nc"
"4421",5,1461222281052160,"NO2d_2022m0426.nc"
"4422",6,2267238610501632,"NO2d_2022m0426.nc"
"4423",7,NA,"NO2d_2022m0426.nc"
"4424",8,NA,"NO2d_2022m0426.nc"
"4425",1,NA,"NO2d_2022m0427.nc"
"4426",2,2125404395536384,"NO2d_2022m0427.nc"
"4427",3,2344591911026688,"NO2d_2022m0427.nc"
"4428",4,NA,"NO2d_2022m0427.nc"
"4429",5,NA,"NO2d_2022m0427.nc"
"4430",6,NA,"NO2d_2022m0427.nc"
"4431",7,3424769072431104,"NO2d_2022m0427.nc"
"4432",8,NA,"NO2d_2022m0427.nc"
"4433",1,792642522710016,"NO2d_2022m0428.nc"
"4434",2,1737872113664000,"NO2d_2022m0428.nc"
"4435",3,893186029387776,"NO2d_2022m0428.nc"
"4436",4,1472539435991040,"NO2d_2022m0428.nc"
"4437",5,1893133335920640,"NO2d_2022m0428.nc"
"4438",6,2721104179232768,"NO2d_2022m0428.nc"
"4439",7,4381317613486080,"NO2d_2022m0428.nc"
"4440",8,NA,"NO2d_2022m0428.nc"
"4441",1,-92253691314176,"NO2d_2022m0429.nc"
"4442",2,2926817140801536,"NO2d_2022m0429.nc"
"4443",3,1341798282690560,"NO2d_2022m0429.nc"
"4444",4,NA,"NO2d_2022m0429.nc"
"4445",5,NA,"NO2d_2022m0429.nc"
"4446",6,3244264481882112,"NO2d_2022m0429.nc"
"4447",7,2603405163888640,"NO2d_2022m0429.nc"
"4448",8,2133449171271680,"NO2d_2022m0429.nc"
"4449",1,NA,"NO2d_2022m0430.nc"
"4450",2,2517642250289152,"NO2d_2022m0430.nc"
"4451",3,NA,"NO2d_2022m0430.nc"
"4452",4,656225133920256,"NO2d_2022m0430.nc"
"4453",5,1427182769405952,"NO2d_2022m0430.nc"
"4454",6,1114954451124224,"NO2d_2022m0430.nc"
"4455",7,2766213147000832,"NO2d_2022m0430.nc"
"4456",8,NA,"NO2d_2022m0430.nc"
"4457",1,NA,"NO2d_2022m0501.nc"
"4458",2,NA,"NO2d_2022m0501.nc"
"4459",3,NA,"NO2d_2022m0501.nc"
"4460",4,-63108905172992,"NO2d_2022m0501.nc"
"4461",5,NA,"NO2d_2022m0501.nc"
"4462",6,622104202444800,"NO2d_2022m0501.nc"
"4463",7,3611620014030848,"NO2d_2022m0501.nc"
"4464",8,NA,"NO2d_2022m0501.nc"
"4465",1,NA,"NO2d_2022m0502.nc"
"4466",2,1486199193600000,"NO2d_2022m0502.nc"
"4467",3,1554309003083776,"NO2d_2022m0502.nc"
"4468",4,1002805590491136,"NO2d_2022m0502.nc"
"4469",5,1052169159573504,"NO2d_2022m0502.nc"
"4470",6,-915614751260672,"NO2d_2022m0502.nc"
"4471",7,2659593805103104,"NO2d_2022m0502.nc"
"4472",8,4233951111544832,"NO2d_2022m0502.nc"
"4473",1,NA,"NO2d_2022m0503.nc"
"4474",2,NA,"NO2d_2022m0503.nc"
"4475",3,NA,"NO2d_2022m0503.nc"
"4476",4,1421717339635712,"NO2d_2022m0503.nc"
"4477",5,914684035203072,"NO2d_2022m0503.nc"
"4478",6,175108282908672,"NO2d_2022m0503.nc"
"4479",7,NA,"NO2d_2022m0503.nc"
"4480",8,NA,"NO2d_2022m0503.nc"
"4481",1,NA,"NO2d_2022m0504.nc"
"4482",2,2378563592388608,"NO2d_2022m0504.nc"
"4483",3,1936076834865152,"NO2d_2022m0504.nc"
"4484",4,NA,"NO2d_2022m0504.nc"
"4485",5,NA,"NO2d_2022m0504.nc"
"4486",6,NA,"NO2d_2022m0504.nc"
"4487",7,3053866434166784,"NO2d_2022m0504.nc"
"4488",8,NA,"NO2d_2022m0504.nc"
"4489",1,804003382296576,"NO2d_2022m0505.nc"
"4490",2,3368102414778368,"NO2d_2022m0505.nc"
"4491",3,-333405157851136,"NO2d_2022m0505.nc"
"4492",4,1926641179688960,"NO2d_2022m0505.nc"
"4493",5,2489246275338240,"NO2d_2022m0505.nc"
"4494",6,853931706023936,"NO2d_2022m0505.nc"
"4495",7,NA,"NO2d_2022m0505.nc"
"4496",8,2904477002629120,"NO2d_2022m0505.nc"
"4497",1,NA,"NO2d_2022m0506.nc"
"4498",2,2082643097157632,"NO2d_2022m0506.nc"
"4499",3,855443131858944,"NO2d_2022m0506.nc"
"4500",4,NA,"NO2d_2022m0506.nc"
"4501",5,NA,"NO2d_2022m0506.nc"
"4502",6,NA,"NO2d_2022m0506.nc"
"4503",7,1868458010607616,"NO2d_2022m0506.nc"
"4504",8,NA,"NO2d_2022m0506.nc"
"4505",1,1623756141232128,"NO2d_2022m0507.nc"
"4506",2,3394736446504960,"NO2d_2022m0507.nc"
"4507",3,1137474004844544,"NO2d_2022m0507.nc"
"4508",4,873468488843264,"NO2d_2022m0507.nc"
"4509",5,793881394282496,"NO2d_2022m0507.nc"
"4510",6,-78996108738560,"NO2d_2022m0507.nc"
"4511",7,NA,"NO2d_2022m0507.nc"
"4512",8,NA,"NO2d_2022m0507.nc"
"4513",1,1450350460534784,"NO2d_2022m0508.nc"
"4514",2,NA,"NO2d_2022m0508.nc"
"4515",3,NA,"NO2d_2022m0508.nc"
"4516",4,NA,"NO2d_2022m0508.nc"
"4517",5,NA,"NO2d_2022m0508.nc"
"4518",6,1077167932833792,"NO2d_2022m0508.nc"
"4519",7,NA,"NO2d_2022m0508.nc"
"4520",8,2395714772533248,"NO2d_2022m0508.nc"
"4521",1,NA,"NO2d_2022m0509.nc"
"4522",2,1587091179831296,"NO2d_2022m0509.nc"
"4523",3,1858730446553088,"NO2d_2022m0509.nc"
"4524",4,NA,"NO2d_2022m0509.nc"
"4525",5,NA,"NO2d_2022m0509.nc"
"4526",6,3620722123472896,"NO2d_2022m0509.nc"
"4527",7,1668861485121536,"NO2d_2022m0509.nc"
"4528",8,NA,"NO2d_2022m0509.nc"
"4529",1,2429678300168192,"NO2d_2022m0510.nc"
"4530",2,NA,"NO2d_2022m0510.nc"
"4531",3,NA,"NO2d_2022m0510.nc"
"4532",4,423632778035200,"NO2d_2022m0510.nc"
"4533",5,NA,"NO2d_2022m0510.nc"
"4534",6,1279602961940480,"NO2d_2022m0510.nc"
"4535",7,NA,"NO2d_2022m0510.nc"
"4536",8,2325779283181568,"NO2d_2022m0510.nc"
"4537",1,NA,"NO2d_2022m0511.nc"
"4538",2,2186646904635392,"NO2d_2022m0511.nc"
"4539",3,1636901828165632,"NO2d_2022m0511.nc"
"4540",4,NA,"NO2d_2022m0511.nc"
"4541",5,1890694130040832,"NO2d_2022m0511.nc"
"4542",6,NA,"NO2d_2022m0511.nc"
"4543",7,929750025502720,"NO2d_2022m0511.nc"
"4544",8,2200432675913728,"NO2d_2022m0511.nc"
"4545",1,2622299530330112,"NO2d_2022m0512.nc"
"4546",2,3485633355972608,"NO2d_2022m0512.nc"
"4547",3,629084430270464,"NO2d_2022m0512.nc"
"4548",4,NA,"NO2d_2022m0512.nc"
"4549",5,2292762997161984,"NO2d_2022m0512.nc"
"4550",6,1417895003291648,"NO2d_2022m0512.nc"
"4551",7,NA,"NO2d_2022m0512.nc"
"4552",8,6406823116537856,"NO2d_2022m0512.nc"
"4553",1,721623023878144,"NO2d_2022m0513.nc"
"4554",2,3612126484627456,"NO2d_2022m0513.nc"
"4555",3,3339744423444480,"NO2d_2022m0513.nc"
"4556",4,NA,"NO2d_2022m0513.nc"
"4557",5,NA,"NO2d_2022m0513.nc"
"4558",6,NA,"NO2d_2022m0513.nc"
"4559",7,NA,"NO2d_2022m0513.nc"
"4560",8,3641716460486656,"NO2d_2022m0513.nc"
"4561",1,1333450980196352,"NO2d_2022m0514.nc"
"4562",2,1906432802816000,"NO2d_2022m0514.nc"
"4563",3,756685727596544,"NO2d_2022m0514.nc"
"4564",4,1481897062432768,"NO2d_2022m0514.nc"
"4565",5,1371508786069504,"NO2d_2022m0514.nc"
"4566",6,977884260859904,"NO2d_2022m0514.nc"
"4567",7,3624870793445376,"NO2d_2022m0514.nc"
"4568",8,NA,"NO2d_2022m0514.nc"
"4569",1,2030352507863040,"NO2d_2022m0515.nc"
"4570",2,1837289332277248,"NO2d_2022m0515.nc"
"4571",3,1452652831440896,"NO2d_2022m0515.nc"
"4572",4,NA,"NO2d_2022m0515.nc"
"4573",5,NA,"NO2d_2022m0515.nc"
"4574",6,25547258200064,"NO2d_2022m0515.nc"
"4575",7,2248750252687360,"NO2d_2022m0515.nc"
"4576",8,3399503658876928,"NO2d_2022m0515.nc"
"4577",1,NA,"NO2d_2022m0516.nc"
"4578",2,2033970279612416,"NO2d_2022m0516.nc"
"4579",3,2807804939206656,"NO2d_2022m0516.nc"
"4580",4,1133952819527680,"NO2d_2022m0516.nc"
"4581",5,1009674736369664,"NO2d_2022m0516.nc"
"4582",6,1679384826085376,"NO2d_2022m0516.nc"
"4583",7,4850256101507072,"NO2d_2022m0516.nc"
"4584",8,NA,"NO2d_2022m0516.nc"
"4585",1,146883318120448,"NO2d_2022m0517.nc"
"4586",2,NA,"NO2d_2022m0517.nc"
"4587",3,NA,"NO2d_2022m0517.nc"
"4588",4,2176995140042752,"NO2d_2022m0517.nc"
"4589",5,1607615788351488,"NO2d_2022m0517.nc"
"4590",6,1962100108820480,"NO2d_2022m0517.nc"
"4591",7,2949433499058176,"NO2d_2022m0517.nc"
"4592",8,3615058403786752,"NO2d_2022m0517.nc"
"4593",1,NA,"NO2d_2022m0518.nc"
"4594",2,1434724362878976,"NO2d_2022m0518.nc"
"4595",3,1176251486175232,"NO2d_2022m0518.nc"
"4596",4,1489029291835392,"NO2d_2022m0518.nc"
"4597",5,2074928731914240,"NO2d_2022m0518.nc"
"4598",6,-730296441896960,"NO2d_2022m0518.nc"
"4599",7,3412873892069376,"NO2d_2022m0518.nc"
"4600",8,NA,"NO2d_2022m0518.nc"
"4601",1,NA,"NO2d_2022m0519.nc"
"4602",2,NA,"NO2d_2022m0519.nc"
"4603",3,NA,"NO2d_2022m0519.nc"
"4604",4,2004028082880512,"NO2d_2022m0519.nc"
"4605",5,2514542827405312,"NO2d_2022m0519.nc"
"4606",6,1305065943990272,"NO2d_2022m0519.nc"
"4607",7,NA,"NO2d_2022m0519.nc"
"4608",8,2006679856087040,"NO2d_2022m0519.nc"
"4609",1,NA,"NO2d_2022m0520.nc"
"4610",2,2016183612080128,"NO2d_2022m0520.nc"
"4611",3,1441853001957376,"NO2d_2022m0520.nc"
"4612",4,NA,"NO2d_2022m0520.nc"
"4613",5,NA,"NO2d_2022m0520.nc"
"4614",6,NA,"NO2d_2022m0520.nc"
"4615",7,1353048513314816,"NO2d_2022m0520.nc"
"4616",8,NA,"NO2d_2022m0520.nc"
"4617",1,2121805112279040,"NO2d_2022m0521.nc"
"4618",2,1815807784910848,"NO2d_2022m0521.nc"
"4619",3,666843803025408,"NO2d_2022m0521.nc"
"4620",4,678403678142464,"NO2d_2022m0521.nc"
"4621",5,1063180616859648,"NO2d_2022m0521.nc"
"4622",6,1383873762033664,"NO2d_2022m0521.nc"
"4623",7,NA,"NO2d_2022m0521.nc"
"4624",8,-747947213979648,"NO2d_2022m0521.nc"
"4625",1,NA,"NO2d_2022m0522.nc"
"4626",2,1489350541967360,"NO2d_2022m0522.nc"
"4627",3,1049491532677120,"NO2d_2022m0522.nc"
"4628",4,NA,"NO2d_2022m0522.nc"
"4629",5,NA,"NO2d_2022m0522.nc"
"4630",6,NA,"NO2d_2022m0522.nc"
"4631",7,2162666894262272,"NO2d_2022m0522.nc"
"4632",8,NA,"NO2d_2022m0522.nc"
"4633",1,-341887953141760,"NO2d_2022m0523.nc"
"4634",2,1822620441903104,"NO2d_2022m0523.nc"
"4635",3,1022614801743872,"NO2d_2022m0523.nc"
"4636",4,836944472834048,"NO2d_2022m0523.nc"
"4637",5,1087499057233920,"NO2d_2022m0523.nc"
"4638",6,1676634839056384,"NO2d_2022m0523.nc"
"4639",7,1754731840012288,"NO2d_2022m0523.nc"
"4640",8,NA,"NO2d_2022m0523.nc"
"4641",1,1630233354567680,"NO2d_2022m0524.nc"
"4642",2,NA,"NO2d_2022m0524.nc"
"4643",3,NA,"NO2d_2022m0524.nc"
"4644",4,1603727232335872,"NO2d_2022m0524.nc"
"4645",5,NA,"NO2d_2022m0524.nc"
"4646",6,2137033858351104,"NO2d_2022m0524.nc"
"4647",7,NA,"NO2d_2022m0524.nc"
"4648",8,3237067458871296,"NO2d_2022m0524.nc"
"4649",1,NA,"NO2d_2022m0525.nc"
"4650",2,807575530504192,"NO2d_2022m0525.nc"
"4651",3,NA,"NO2d_2022m0525.nc"
"4652",4,2071606574710784,"NO2d_2022m0525.nc"
"4653",5,2281752546508800,"NO2d_2022m0525.nc"
"4654",6,2020595684343808,"NO2d_2022m0525.nc"
"4655",7,763344873062400,"NO2d_2022m0525.nc"
"4656",8,NA,"NO2d_2022m0525.nc"
"4657",1,386477464748032,"NO2d_2022m0526.nc"
"4658",2,NA,"NO2d_2022m0526.nc"
"4659",3,NA,"NO2d_2022m0526.nc"
"4660",4,1496987027374080,"NO2d_2022m0526.nc"
"4661",5,795849563045888,"NO2d_2022m0526.nc"
"4662",6,634008039849984,"NO2d_2022m0526.nc"
"4663",7,NA,"NO2d_2022m0526.nc"
"4664",8,2637569212809216,"NO2d_2022m0526.nc"
"4665",1,NA,"NO2d_2022m0527.nc"
"4666",2,1695119942090752,"NO2d_2022m0527.nc"
"4667",3,1594320314433536,"NO2d_2022m0527.nc"
"4668",4,1526472112078848,"NO2d_2022m0527.nc"
"4669",5,1892811112710144,"NO2d_2022m0527.nc"
"4670",6,NA,"NO2d_2022m0527.nc"
"4671",7,2319301398757376,"NO2d_2022m0527.nc"
"4672",8,-536202105061376,"NO2d_2022m0527.nc"
"4673",1,450255178956800,"NO2d_2022m0528.nc"
"4674",2,1224945224908800,"NO2d_2022m0528.nc"
"4675",3,809287366475776,"NO2d_2022m0528.nc"
"4676",4,-165631885312000,"NO2d_2022m0528.nc"
"4677",5,149174414737408,"NO2d_2022m0528.nc"
"4678",6,201898057531392,"NO2d_2022m0528.nc"
"4679",7,NA,"NO2d_2022m0528.nc"
"4680",8,NA,"NO2d_2022m0528.nc"
"4681",1,302620677767168,"NO2d_2022m0529.nc"
"4682",2,2240442477314048,"NO2d_2022m0529.nc"
"4683",3,1547151842738176,"NO2d_2022m0529.nc"
"4684",4,NA,"NO2d_2022m0529.nc"
"4685",5,NA,"NO2d_2022m0529.nc"
"4686",6,NA,"NO2d_2022m0529.nc"
"4687",7,1591857284907008,"NO2d_2022m0529.nc"
"4688",8,4012823646568448,"NO2d_2022m0529.nc"
"4689",1,1248547798253568,"NO2d_2022m0530.nc"
"4690",2,1297748863221760,"NO2d_2022m0530.nc"
"4691",3,2033806802419712,"NO2d_2022m0530.nc"
"4692",4,NA,"NO2d_2022m0530.nc"
"4693",5,NA,"NO2d_2022m0530.nc"
"4694",6,1368263300743168,"NO2d_2022m0530.nc"
"4695",7,1435136478412800,"NO2d_2022m0530.nc"
"4696",8,NA,"NO2d_2022m0530.nc"
"4697",1,1242952395390976,"NO2d_2022m0531.nc"
"4698",2,2023927706550272,"NO2d_2022m0531.nc"
"4699",3,1525256904769536,"NO2d_2022m0531.nc"
"4700",4,NA,"NO2d_2022m0531.nc"
"4701",5,NA,"NO2d_2022m0531.nc"
"4702",6,1509259963531264,"NO2d_2022m0531.nc"
"4703",7,2808017405870080,"NO2d_2022m0531.nc"
"4704",8,3272283506343936,"NO2d_2022m0531.nc"
"4705",1,NA,"NO2d_2022m0601.nc"
"4706",2,2425932182716416,"NO2d_2022m0601.nc"
"4707",3,2316958359879680,"NO2d_2022m0601.nc"
"4708",4,1439370343088128,"NO2d_2022m0601.nc"
"4709",5,1901602105458688,"NO2d_2022m0601.nc"
"4710",6,727784288681984,"NO2d_2022m0601.nc"
"4711",7,1952745535832064,"NO2d_2022m0601.nc"
"4712",8,NA,"NO2d_2022m0601.nc"
"4713",1,1412440663261184,"NO2d_2022m0602.nc"
"4714",2,NA,"NO2d_2022m0602.nc"
"4715",3,NA,"NO2d_2022m0602.nc"
"4716",4,1887577627951104,"NO2d_2022m0602.nc"
"4717",5,1555844395171840,"NO2d_2022m0602.nc"
"4718",6,3939075031564288,"NO2d_2022m0602.nc"
"4719",7,4604059986165760,"NO2d_2022m0602.nc"
"4720",8,NA,"NO2d_2022m0602.nc"
"4721",1,NA,"NO2d_2022m0603.nc"
"4722",2,1587292539977728,"NO2d_2022m0603.nc"
"4723",3,NA,"NO2d_2022m0603.nc"
"4724",4,3664550117244928,"NO2d_2022m0603.nc"
"4725",5,2260989835739136,"NO2d_2022m0603.nc"
"4726",6,NA,"NO2d_2022m0603.nc"
"4727",7,3785698528198656,"NO2d_2022m0603.nc"
"4728",8,1355048760115200,"NO2d_2022m0603.nc"
"4729",1,1375962163838976,"NO2d_2022m0604.nc"
"4730",2,NA,"NO2d_2022m0604.nc"
"4731",3,NA,"NO2d_2022m0604.nc"
"4732",4,NA,"NO2d_2022m0604.nc"
"4733",5,1492157638639616,"NO2d_2022m0604.nc"
"4734",6,NA,"NO2d_2022m0604.nc"
"4735",7,NA,"NO2d_2022m0604.nc"
"4736",8,2455808075890688,"NO2d_2022m0604.nc"
"4737",1,4372956117467136,"NO2d_2022m0605.nc"
"4738",2,1371845605457920,"NO2d_2022m0605.nc"
"4739",3,1894731466407936,"NO2d_2022m0605.nc"
"4740",4,NA,"NO2d_2022m0605.nc"
"4741",5,NA,"NO2d_2022m0605.nc"
"4742",6,NA,"NO2d_2022m0605.nc"
"4743",7,2710471450820608,"NO2d_2022m0605.nc"
"4744",8,4677168382607360,"NO2d_2022m0605.nc"
"4745",1,NA,"NO2d_2022m0606.nc"
"4746",2,3217089754038272,"NO2d_2022m0606.nc"
"4747",3,2101915454275584,"NO2d_2022m0606.nc"
"4748",4,834367903498240,"NO2d_2022m0606.nc"
"4749",5,922476280283136,"NO2d_2022m0606.nc"
"4750",6,1256874800316416,"NO2d_2022m0606.nc"
"4751",7,NA,"NO2d_2022m0606.nc"
"4752",8,NA,"NO2d_2022m0606.nc"
"4753",1,NA,"NO2d_2022m0607.nc"
"4754",2,1904452084695040,"NO2d_2022m0607.nc"
"4755",3,1585200152707072,"NO2d_2022m0607.nc"
"4756",4,NA,"NO2d_2022m0607.nc"
"4757",5,NA,"NO2d_2022m0607.nc"
"4758",6,NA,"NO2d_2022m0607.nc"
"4759",7,NA,"NO2d_2022m0607.nc"
"4760",8,NA,"NO2d_2022m0607.nc"
"4761",1,NA,"NO2d_2022m0608.nc"
"4762",2,1797568870744064,"NO2d_2022m0608.nc"
"4763",3,899307632852992,"NO2d_2022m0608.nc"
"4764",4,944767680643072,"NO2d_2022m0608.nc"
"4765",5,1142394443530240,"NO2d_2022m0608.nc"
"4766",6,530068254228480,"NO2d_2022m0608.nc"
"4767",7,2427496725217280,"NO2d_2022m0608.nc"
"4768",8,NA,"NO2d_2022m0608.nc"
"4769",1,3185682738577408,"NO2d_2022m0609.nc"
"4770",2,NA,"NO2d_2022m0609.nc"
"4771",3,NA,"NO2d_2022m0609.nc"
"4772",4,520965096210432,"NO2d_2022m0609.nc"
"4773",5,1106653592158208,"NO2d_2022m0609.nc"
"4774",6,1795904067600384,"NO2d_2022m0609.nc"
"4775",7,1526576869015552,"NO2d_2022m0609.nc"
"4776",8,1095950697234432,"NO2d_2022m0609.nc"
"4777",1,NA,"NO2d_2022m0610.nc"
"4778",2,2138555585396736,"NO2d_2022m0610.nc"
"4779",3,NA,"NO2d_2022m0610.nc"
"4780",4,2878773233975296,"NO2d_2022m0610.nc"
"4781",5,2779329171816448,"NO2d_2022m0610.nc"
"4782",6,1423296595755008,"NO2d_2022m0610.nc"
"4783",7,4291156854702080,"NO2d_2022m0610.nc"
"4784",8,NA,"NO2d_2022m0610.nc"
"4785",1,-41521382424576,"NO2d_2022m0611.nc"
"4786",2,NA,"NO2d_2022m0611.nc"
"4787",3,NA,"NO2d_2022m0611.nc"
"4788",4,143702441852928,"NO2d_2022m0611.nc"
"4789",5,95253222653952,"NO2d_2022m0611.nc"
"4790",6,535599735898112,"NO2d_2022m0611.nc"
"4791",7,NA,"NO2d_2022m0611.nc"
"4792",8,1659563820449792,"NO2d_2022m0611.nc"
"4793",1,NA,"NO2d_2022m0612.nc"
"4794",2,1782530512519168,"NO2d_2022m0612.nc"
"4795",3,1248778317201408,"NO2d_2022m0612.nc"
"4796",4,NA,"NO2d_2022m0612.nc"
"4797",5,557633014595584,"NO2d_2022m0612.nc"
"4798",6,NA,"NO2d_2022m0612.nc"
"4799",7,1213498851852288,"NO2d_2022m0612.nc"
"4800",8,NA,"NO2d_2022m0612.nc"
"4801",1,1800361304129536,"NO2d_2022m0613.nc"
"4802",2,1623310068613120,"NO2d_2022m0613.nc"
"4803",3,1528090308116480,"NO2d_2022m0613.nc"
"4804",4,-718022700433408,"NO2d_2022m0613.nc"
"4805",5,-205192507162624,"NO2d_2022m0613.nc"
"4806",6,1889859161554944,"NO2d_2022m0613.nc"
"4807",7,NA,"NO2d_2022m0613.nc"
"4808",8,1506590104485888,"NO2d_2022m0613.nc"
"4809",1,2528179348570112,"NO2d_2022m0614.nc"
"4810",2,2559994184597504,"NO2d_2022m0614.nc"
"4811",3,1668736125763584,"NO2d_2022m0614.nc"
"4812",4,NA,"NO2d_2022m0614.nc"
"4813",5,NA,"NO2d_2022m0614.nc"
"4814",6,NA,"NO2d_2022m0614.nc"
"4815",7,2100802319548416,"NO2d_2022m0614.nc"
"4816",8,1083116663865344,"NO2d_2022m0614.nc"
"4817",1,2520514710994944,"NO2d_2022m0615.nc"
"4818",2,2499775186337792,"NO2d_2022m0615.nc"
"4819",3,1476638881611776,"NO2d_2022m0615.nc"
"4820",4,2047692935004160,"NO2d_2022m0615.nc"
"4821",5,2151397101404160,"NO2d_2022m0615.nc"
"4822",6,356515269574656,"NO2d_2022m0615.nc"
"4823",7,2996551706214400,"NO2d_2022m0615.nc"
"4824",8,NA,"NO2d_2022m0615.nc"
"4825",1,-427313309155328,"NO2d_2022m0616.nc"
"4826",2,2746214604865536,"NO2d_2022m0616.nc"
"4827",3,944643864788992,"NO2d_2022m0616.nc"
"4828",4,NA,"NO2d_2022m0616.nc"
"4829",5,NA,"NO2d_2022m0616.nc"
"4830",6,714904755503104,"NO2d_2022m0616.nc"
"4831",7,2887992918147072,"NO2d_2022m0616.nc"
"4832",8,2102109063348224,"NO2d_2022m0616.nc"
"4833",1,NA,"NO2d_2022m0617.nc"
"4834",2,NA,"NO2d_2022m0617.nc"
"4835",3,1714067559415808,"NO2d_2022m0617.nc"
"4836",4,4158351902507008,"NO2d_2022m0617.nc"
"4837",5,4354418501746688,"NO2d_2022m0617.nc"
"4838",6,2281942162604032,"NO2d_2022m0617.nc"
"4839",7,3098675559530496,"NO2d_2022m0617.nc"
"4840",8,NA,"NO2d_2022m0617.nc"
"4841",1,1026722468200448,"NO2d_2022m0618.nc"
"4842",2,NA,"NO2d_2022m0618.nc"
"4843",3,NA,"NO2d_2022m0618.nc"
"4844",4,NA,"NO2d_2022m0618.nc"
"4845",5,NA,"NO2d_2022m0618.nc"
"4846",6,1577860926013440,"NO2d_2022m0618.nc"
"4847",7,3543215412084736,"NO2d_2022m0618.nc"
"4848",8,1655959671799808,"NO2d_2022m0618.nc"
"4849",1,NA,"NO2d_2022m0619.nc"
"4850",2,1044160790396928,"NO2d_2022m0619.nc"
"4851",3,1947142214123520,"NO2d_2022m0619.nc"
"4852",4,1603519731728384,"NO2d_2022m0619.nc"
"4853",5,1366724377051136,"NO2d_2022m0619.nc"
"4854",6,NA,"NO2d_2022m0619.nc"
"4855",7,1053906255740928,"NO2d_2022m0619.nc"
"4856",8,NA,"NO2d_2022m0619.nc"
"4857",1,1005074088198144,"NO2d_2022m0620.nc"
"4858",2,NA,"NO2d_2022m0620.nc"
"4859",3,NA,"NO2d_2022m0620.nc"
"4860",4,546917469650944,"NO2d_2022m0620.nc"
"4861",5,733133058080768,"NO2d_2022m0620.nc"
"4862",6,2628437038596096,"NO2d_2022m0620.nc"
"4863",7,NA,"NO2d_2022m0620.nc"
"4864",8,NA,"NO2d_2022m0620.nc"
"4865",1,NA,"NO2d_2022m0621.nc"
"4866",2,3106570783162368,"NO2d_2022m0621.nc"
"4867",3,2162727023804416,"NO2d_2022m0621.nc"
"4868",4,NA,"NO2d_2022m0621.nc"
"4869",5,NA,"NO2d_2022m0621.nc"
"4870",6,NA,"NO2d_2022m0621.nc"
"4871",7,2671180553125888,"NO2d_2022m0621.nc"
"4872",8,2648588219842560,"NO2d_2022m0621.nc"
"4873",1,845421698088960,"NO2d_2022m0622.nc"
"4874",2,2396275165102080,"NO2d_2022m0622.nc"
"4875",3,610059906187264,"NO2d_2022m0622.nc"
"4876",4,1492005788057600,"NO2d_2022m0622.nc"
"4877",5,2076111190097920,"NO2d_2022m0622.nc"
"4878",6,429568334757888,"NO2d_2022m0622.nc"
"4879",7,NA,"NO2d_2022m0622.nc"
"4880",8,1658132254162944,"NO2d_2022m0622.nc"
"4881",1,1838565709316096,"NO2d_2022m0623.nc"
"4882",2,NA,"NO2d_2022m0623.nc"
"4883",3,949078720512000,"NO2d_2022m0623.nc"
"4884",4,NA,"NO2d_2022m0623.nc"
"4885",5,NA,"NO2d_2022m0623.nc"
"4886",6,NA,"NO2d_2022m0623.nc"
"4887",7,3275530233184256,"NO2d_2022m0623.nc"
"4888",8,1025642552360960,"NO2d_2022m0623.nc"
"4889",1,1555797813231616,"NO2d_2022m0624.nc"
"4890",2,2242804742881280,"NO2d_2022m0624.nc"
"4891",3,1813299691782144,"NO2d_2022m0624.nc"
"4892",4,803916929302528,"NO2d_2022m0624.nc"
"4893",5,664564815364096,"NO2d_2022m0624.nc"
"4894",6,1108684201525248,"NO2d_2022m0624.nc"
